city,year,month,season,TMAX_mean,TMAX_max,TMAX_std,TMIN_mean,TMIN_min,TMIN_std,PRCP_sum,SNOW_sum,AWND_mean,TMAX_anomaly_mean,TMIN_anomaly_mean,PRCP_anomaly_sum
San Diego,2021,1,Winter,19.95,31.1,3.92,8.96,5.6,2.39,45.8,0.0,1.97,0.33,-1.19,7.94
Chicago,2021,2,Winter,-0.12,11.1,7.63,-8.08,-21.04,7.1,31.9,517.38,4.34,-3.62,-2.7,-22.89
Houston,2021,2,Winter,16.22,27.8,7.98,5.74,-10.5,7.2,42.1,25.0,4.18,-3.49,-2.77,-10.1
Los Angeles,2021,2,Winter,19.05,27.2,2.92,9.66,6.7,1.68,0.5,0.0,3.06,-0.46,-0.62,-31.33
New York,2021,2,Winter,3.87,12.2,3.99,-1.39,-8.2,3.48,130.4,517.38,2.9,-2.04,0.13,33.17
Philadelphia,2021,2,Winter,4.26,13.3,4.38,-1.76,-6.6,2.37,118.2,363.0,4.36,-2.76,-0.11,33.39
Phoenix,2021,2,Winter,22.79,27.8,2.79,9.39,6.7,2.71,0.0,0.0,2.98,0.59,0.21,-15.34
San Antonio,2021,2,Winter,15.19,26.7,7.98,4.16,-12.7,7.2,35.1,158.0,3.92,-3.82,-3.22,2.78
San Diego,2021,2,Winter,19.8,27.8,2.89,10.18,7.2,2.11,2.6,0.0,1.94,-0.06,-0.53,-24.25
Chicago,2021,3,Spring,11.83,20.6,5.97,1.81,-5.5,4.49,31.8,46.0,5.14,3.81,2.96,-30.29
Houston,2021,3,Spring,24.43,30.0,3.12,11.56,3.9,4.91,35.4,0.0,4.24,0.66,-0.57,-37.22
Los Angeles,2021,3,Spring,18.14,28.9,3.95,9.13,5.6,1.82,33.5,0.0,3.78,-1.65,-2.53,-1.44
New York,2021,3,Spring,12.29,27.8,6.91,3.1,-6.0,5.17,86.7,0.0,3.0,2.34,1.36,-5.64
Philadelphia,2021,3,Spring,13.97,28.3,6.55,3.14,-4.3,4.79,107.0,0.0,4.48,2.97,1.73,7.46
Phoenix,2021,3,Spring,24.77,31.7,5.06,10.93,3.9,3.23,9.4,0.0,3.14,-1.72,-1.91,-3.87
San Antonio,2021,3,Spring,24.77,31.1,3.24,11.81,3.3,4.68,14.8,0.0,4.68,0.78,0.13,-29.79
San Diego,2021,3,Spring,19.2,31.1,3.53,10.72,6.7,1.74,37.7,0.0,2.69,-1.0,-2.08,7.96
Chicago,2021,4,Spring,16.28,30.6,6.72,5.85,-4.3,4.9,18.0,0.0,4.31,1.82,2.01,-89.2
Houston,2021,4,Spring,26.15,31.1,3.73,14.56,6.1,5.35,64.6,0.0,4.28,-0.42,-0.87,-43.65
Los Angeles,2021,4,Spring,19.98,30.6,3.88,12.16,8.9,1.18,0.0,0.0,3.6,-1.0,-0.96,-10.46
New York,2021,4,Spring,17.61,29.4,5.26,7.48,-2.1,3.65,68.5,0.0,2.57,1.24,0.21,-29.95
Philadelphia,2021,4,Spring,18.71,30.6,5.14,7.55,-1.6,3.99,68.4,0.0,4.67,0.62,0.2,-26.62
Phoenix,2021,4,Spring,32.22,36.7,3.24,17.41,13.9,1.85,0.3,0.0,3.42,0.88,0.51,-1.81
San Antonio,2021,4,Spring,27.38,35.0,4.82,15.5,8.3,4.07,153.7,0.0,4.41,0.14,0.25,67.09
San Diego,2021,4,Spring,21.07,31.1,3.63,14.2,10.6,1.13,1.8,0.0,2.76,-0.26,-0.26,-11.13
Chicago,2021,5,Spring,20.95,32.2,6.82,10.43,2.2,5.86,45.5,0.0,4.29,-0.44,-0.11,-93.11
Houston,2021,5,Spring,29.28,32.8,2.72,19.92,14.4,2.81,283.6,0.0,4.23,-0.88,-0.02,114.56
Los Angeles,2021,5,Spring,19.67,23.9,1.45,14.03,10.6,1.11,0.0,0.0,3.57,-1.33,-0.48,-6.24
New York,2021,5,Spring,22.08,31.7,5.63,12.23,5.6,3.84,110.8,0.0,2.31,-0.1,-0.64,-4.15
Philadelphia,2021,5,Spring,23.47,33.3,5.93,12.16,7.2,3.84,82.4,0.0,3.94,-0.48,-1.23,-10.21
Phoenix,2021,5,Spring,35.68,38.9,2.68,21.14,15.0,2.03,0.0,0.0,3.29,0.62,0.14,-0.47
San Antonio,2021,5,Spring,28.97,34.4,3.0,19.38,15.0,2.85,156.1,0.0,4.28,-1.82,-0.18,17.02
San Diego,2021,5,Spring,20.57,24.4,1.48,15.88,12.2,1.07,1.8,0.0,2.87,-0.5,0.02,-11.02
Chicago,2021,6,Summer,28.78,33.9,3.44,18.22,10.0,3.55,172.3,0.0,3.66,1.59,2.01,40.22
Houston,2021,6,Summer,33.43,37.2,2.78,23.85,20.0,1.84,237.1,0.0,3.09,-0.11,0.33,69.81
Los Angeles,2021,6,Summer,21.64,26.7,1.84,15.67,13.3,1.19,0.0,0.0,3.56,-0.86,-0.8,-0.06
New York,2021,6,Summer,28.06,36.7,4.32,18.89,12.8,3.56,66.7,0.0,1.65,1.32,0.84,-40.98
Philadelphia,2021,6,Summer,29.23,36.1,3.94,18.63,12.2,3.33,77.8,0.0,3.67,0.65,0.11,-61.54
Phoenix,2021,6,Summer,41.94,46.14,3.1,28.03,23.3,3.2,4.3,0.0,3.58,0.9,1.02,2.88
San Antonio,2021,6,Summer,32.38,35.6,2.47,23.17,18.9,2.14,62.1,0.0,3.91,-1.52,-0.12,-5.89
San Diego,2021,6,Summer,22.71,30.6,1.9,17.55,13.9,1.46,0.3,0.0,2.71,0.33,0.23,-0.26
Chicago,2021,7,Summer,27.94,34.4,4.09,19.14,13.9,2.79,48.1,0.0,3.9,-0.9,0.16,-47.22
Houston,2021,7,Summer,33.75,37.2,2.61,24.06,21.1,1.18,79.5,0.0,2.31,-1.18,-0.51,-8.64
Los Angeles,2021,7,Summer,23.1,26.1,1.5,17.74,15.6,1.06,3.0,0.0,3.65,-1.27,-0.59,1.24
New York,2021,7,Summer,28.35,33.3,3.17,20.58,15.0,2.41,281.9,0.0,1.56,-1.39,-1.13,131.87
Philadelphia,2021,7,Summer,30.73,35.6,2.85,21.35,16.7,2.2,170.7,0.0,3.35,-0.49,-0.4,21.95
Phoenix,2021,7,Summer,39.81,44.4,4.49,28.72,22.8,3.22,44.0,0.0,3.37,-1.92,-1.02,25.54
San Antonio,2021,7,Summer,32.47,35.6,2.15,23.44,21.7,0.75,111.2,0.0,3.44,-3.43,-1.04,73.91
San Diego,2021,7,Summer,25.25,28.9,1.46,20.37,18.3,0.99,0.0,0.0,2.67,0.52,0.77,-4.49
Chicago,2021,8,Summer,30.09,35.0,2.68,20.07,15.6,2.33,114.6,0.0,3.34,1.63,1.69,45.91
Houston,2021,8,Summer,35.31,37.2,1.34,24.75,22.8,1.22,21.3,0.0,2.67,0.27,0.38,-114.51
Los Angeles,2021,8,Summer,23.95,26.7,1.39,17.94,16.1,1.02,0.5,0.0,3.6,-1.05,-0.81,0.37
New York,2021,8,Summer,28.81,34.4,2.95,21.8,17.2,2.09,262.1,0.0,1.54,-0.16,0.74,154.39
Philadelphia,2021,8,Summer,30.61,35.6,3.13,21.83,16.1,2.5,156.9,0.0,3.15,1.2,1.5,49.17
Phoenix,2021,8,Summer,39.57,46.1,3.5,27.73,21.7,3.38,39.2,0.0,2.97,-1.08,-0.75,12.87
San Antonio,2021,8,Summer,35.03,36.7,1.49,24.32,21.7,1.16,32.6,0.0,3.71,-1.12,-0.19,-15.14
San Diego,2021,8,Summer,25.85,30.0,1.53,20.39,17.8,1.27,5.8,0.0,2.75,-0.09,0.02,4.93
Chicago,2021,9,Fall,26.57,31.7,3.68,15.95,10.0,2.83,31.2,0.0,4.01,1.3,0.6,-43.48
Houston,2021,9,Fall,31.95,36.1,3.11,20.85,13.9,3.16,222.0,0.0,2.73,-0.39,-1.2,68.54
Los Angeles,2021,9,Fall,23.56,30.6,2.74,16.91,15.0,1.24,0.0,0.0,3.39,-2.36,-1.77,-5.64
New York,2021,9,Fall,24.79,29.4,2.52,17.76,12.2,2.7,254.8,0.0,1.78,-0.54,0.41,151.8
Philadelphia,2021,9,Fall,26.74,31.7,2.92,17.24,12.2,2.81,117.2,0.0,3.68,-0.08,0.26,28.85
Phoenix,2021,9,Fall,37.83,43.9,4.3,25.75,20.6,2.81,19.4,0.0,2.65,-0.22,-0.02,-4.66
San Antonio,2021,9,Fall,34.58,37.8,2.47,21.05,13.3,3.58,65.8,0.0,2.96,1.5,-0.78,-48.26
San Diego,2021,9,Fall,25.36,30.0,2.33,19.61,15.6,1.46,12.7,0.0,2.55,-0.98,-0.22,5.31
Chicago,2021,10,Fall,19.23,29.4,5.26,11.51,3.3,5.62,146.8,0.0,3.93,1.8,3.6,33.47
Houston,2021,10,Fall,29.43,33.3,2.97,18.12,8.3,4.4,92.5,0.0,2.77,1.1,1.75,-35.84
Los Angeles,2021,10,Fall,23.34,31.7,4.43,14.08,11.1,1.9,11.8,0.0,3.12,-1.71,-2.26,7.78
New York,2021,10,Fall,19.93,26.1,3.66,13.41,8.3,2.97,133.7,0.0,2.07,1.05,1.76,28.23
Philadelphia,2021,10,Fall,22.03,28.3,3.65,13.59,7.8,3.47,122.4,0.0,3.72,1.19,1.77,33.02
Phoenix,2021,10,Fall,30.45,36.7,3.39,17.08,11.1,3.08,8.1,0.0,2.74,-1.63,-1.53,-11.5
San Antonio,2021,10,Fall,29.02,32.8,2.9,16.92,7.8,4.55,167.1,0.0,3.24,0.14,0.13,89.58
San Diego,2021,10,Fall,23.95,32.2,3.75,14.68,10.0,2.68,25.6,0.0,2.06,-1.1,-2.21,19.13
Chicago,2021,11,Fall,8.97,18.3,5.05,0.3,-7.7,3.64,18.2,0.0,4.26,-0.91,-0.74,-30.08
Houston,2021,11,Fall,22.76,29.4,4.16,9.91,6.1,2.95,97.8,0.0,2.72,0.7,-0.67,21.36
Los Angeles,2021,11,Fall,22.08,32.8,5.21,13.17,10.0,1.84,0.0,0.0,2.34,-0.23,0.75,-16.08
New York,2021,11,Fall,11.54,20.6,4.59,4.29,-1.0,3.21,28.6,0.0,2.1,-1.14,-1.1,-63.32
Philadelphia,2021,11,Fall,13.15,22.8,4.68,3.23,-1.6,2.76,11.8,0.0,3.62,0.14,-0.31,-37.43
Phoenix,2021,11,Fall,28.48,32.8,2.45,13.89,9.4,2.18,0.0,0.0,2.09,2.7,1.22,-14.28
San Antonio,2021,11,Fall,22.47,27.8,4.06,9.88,3.3,4.07,32.2,0.0,3.01,0.26,-1.13,-24.07
San Diego,2021,11,Fall,22.85,33.3,4.21,12.98,7.2,2.59,0.0,0.0,1.69,0.35,0.12,-22.58
Chicago,2021,12,Winter,7.68,18.9,5.5,-0.96,-10.5,3.94,58.5,48.0,4.39,4.38,3.29,2.15
Houston,2021,12,Winter,24.94,29.4,4.42,14.88,4.4,5.85,53.3,0.0,3.34,4.38,3.93,-46.61
Los Angeles,2021,12,Winter,16.5,21.1,2.36,9.38,4.4,2.25,209.4,0.0,3.0,-2.75,-0.44,137.94
New York,2021,12,Winter,9.59,18.9,4.26,3.49,-3.8,3.53,35.4,5.0,2.39,1.82,1.74,-74.86
Philadelphia,2021,12,Winter,11.44,20.0,4.21,3.34,-3.8,3.61,41.7,0.0,3.39,2.2,1.62,-50.5
Phoenix,2021,12,Winter,20.66,29.4,4.2,9.55,3.3,2.86,39.0,0.0,2.12,0.91,1.49,18.18
San Antonio,2021,12,Winter,23.38,29.4,4.11,12.41,1.1,5.82,22.9,0.0,3.04,4.38,3.93,-28.13
San Diego,2021,12,Winter,16.85,20.6,1.69,9.42,3.3,3.09,65.6,0.0,2.23,-2.59,-0.62,9.85
Chicago,2022,1,Winter,-0.12,10.56,4.81,-8.08,-21.0,5.01,21.4,354.0,4.75,-1.49,-2.67,-31.21
Houston,2022,1,Winter,18.07,29.4,5.0,5.06,-1.0,4.51,239.3,0.0,3.59,0.3,-1.06,141.45
Los Angeles,2022,1,Winter,20.29,26.7,3.27,10.0,6.7,2.45,2.3,0.0,2.34,0.71,0.02,-54.18
New York,2022,1,Winter,2.85,15.0,5.11,-4.61,-12.1,4.97,109.0,387.0,3.03,-1.36,-2.07,21.84
Philadelphia,2022,1,Winter,4.62,17.2,5.08,-4.09,-11.6,4.6,85.0,307.0,4.54,-0.66,-1.24,4.08
Phoenix,2022,1,Winter,20.86,23.3,2.2,7.73,2.2,2.17,3.1,0.0,2.38,0.66,0.25,-13.17
San Antonio,2022,1,Winter,17.05,26.1,5.39,3.45,-3.2,3.86,8.2,0.0,3.47,-0.84,-1.67,-32.35
San Diego,2022,1,Winter,19.37,25.0,2.56,8.27,3.3,2.55,4.1,0.0,1.33,-0.25,-1.88,-33.76
Chicago,2022,2,Winter,1.85,12.8,5.59,-6.86,-15.5,4.78,65.9,327.0,5.26,0.74,0.9,11.11
Houston,2022,2,Winter,17.55,28.3,6.65,4.54,-2.7,5.53,31.2,0.0,3.9,-2.16,-3.98,-21.0
Los Angeles,2022,2,Winter,21.63,31.7,4.93,9.32,3.9,2.5,1.1,0.0,2.96,2.12,-0.96,-30.73
New York,2022,2,Winter,7.65,20.0,6.79,-1.65,-8.8,4.5,82.1,51.0,2.88,1.74,-0.13,-15.13
Philadelphia,2022,2,Winter,9.91,21.7,6.41,-1.27,-7.7,3.69,73.0,10.0,4.2,2.89,0.39,-11.81
Phoenix,2022,2,Winter,22.06,27.8,4.54,8.09,2.8,2.7,7.1,0.0,2.74,-0.15,-1.09,-8.24
San Antonio,2022,2,Winter,17.61,29.4,7.46,2.52,-6.0,5.73,44.3,0.0,4.05,-2.08,-3.98,11.98
San Diego,2022,2,Winter,20.9,32.8,4.9,7.3,3.3,2.53,17.8,0.0,2.09,1.03,-3.41,-9.05
Chicago,2022,3,Spring,9.48,23.3,7.47,0.24,-11.6,4.9,93.8,97.0,4.69,1.47,1.38,31.71
Houston,2022,3,Spring,23.66,30.0,4.46,9.69,0.0,5.59,73.0,0.0,4.18,-0.11,-2.43,0.38
Los Angeles,2022,3,Spring,20.68,28.9,3.24,11.44,6.7,1.94,28.0,0.0,3.59,0.9,-0.22,-6.94
New York,2022,3,Spring,11.99,23.3,6.27,2.81,-6.0,5.08,60.7,10.0,2.98,2.04,1.07,-31.64
Philadelphia,2022,3,Spring,13.96,25.0,6.35,3.64,-4.9,5.16,53.1,10.0,4.66,2.96,2.23,-46.44
Phoenix,2022,3,Spring,26.64,35.6,4.52,12.16,6.7,3.31,3.8,0.0,3.19,0.15,-0.67,-9.47
San Antonio,2022,3,Spring,25.13,32.8,4.84,8.09,-3.2,5.72,8.1,0.0,4.34,1.14,-3.59,-36.49
San Diego,2022,3,Spring,19.67,29.4,3.28,10.74,5.6,2.39,40.8,0.0,2.54,-0.53,-2.05,11.06
Chicago,2022,4,Spring,12.86,28.9,6.14,3.86,-1.6,3.79,134.8,11.0,5.0,-1.6,0.02,27.6
Houston,2022,4,Spring,28.11,32.2,2.06,17.23,6.7,4.6,50.6,0.0,4.93,1.54,1.8,-57.65
Los Angeles,2022,4,Spring,21.77,36.1,4.89,13.31,10.6,1.6,5.9,0.0,4.06,0.8,0.19,-4.56
New York,2022,4,Spring,15.81,26.1,4.36,7.24,3.3,2.93,115.0,0.0,2.86,-0.55,-0.02,16.55
Philadelphia,2022,4,Spring,17.43,28.3,4.7,7.02,0.0,3.06,114.7,0.0,4.75,-0.66,-0.33,19.68
Phoenix,2022,4,Spring,32.26,37.2,3.39,16.85,9.4,2.39,0.0,0.0,3.31,0.92,-0.05,-2.11
San Antonio,2022,4,Spring,29.59,36.7,3.46,17.44,6.7,4.35,31.6,0.0,4.81,2.35,2.19,-55.01
San Diego,2022,4,Spring,20.81,35.0,4.14,12.93,8.9,1.53,0.6,0.0,2.85,-0.52,-1.53,-12.33
Chicago,2022,5,Spring,22.35,32.8,7.5,12.89,3.9,5.74,88.3,0.0,4.8,0.96,2.36,-50.31
Houston,2022,5,Spring,32.29,35.0,2.21,22.07,16.1,2.84,109.3,0.0,4.41,2.13,2.14,-59.74
Los Angeles,2022,5,Spring,20.95,27.2,2.2,14.25,10.6,1.38,0.0,0.0,3.66,-0.05,-0.25,-6.24
New York,2022,5,Spring,22.25,33.9,5.24,13.33,7.2,3.57,114.8,0.0,2.15,0.07,0.47,-0.15
Philadelphia,2022,5,Spring,24.92,35.6,5.1,14.51,6.7,4.11,105.7,0.0,3.92,0.97,1.12,13.09
Phoenix,2022,5,Spring,36.45,41.1,2.99,21.47,15.0,2.58,0.0,0.0,3.46,1.4,0.48,-0.47
San Antonio,2022,5,Spring,34.88,38.3,2.98,21.74,15.0,2.42,21.9,0.0,5.26,4.09,2.18,-114.51
San Diego,2022,5,Spring,19.63,27.2,2.13,14.03,9.4,1.52,0.5,0.0,3.01,-1.44,-1.83,-12.32
Chicago,2022,6,Summer,28.09,37.2,5.0,16.58,11.1,3.63,67.8,0.0,3.84,0.91,0.37,-64.28
Houston,2022,6,Summer,36.04,38.9,2.28,24.7,21.1,1.55,3.4,0.0,3.2,2.5,1.19,-114.51
Los Angeles,2022,6,Summer,23.14,26.7,1.42,16.87,15.0,0.75,0.3,0.0,3.58,0.65,0.4,0.24
New York,2022,6,Summer,26.09,32.2,3.07,17.67,12.2,2.42,74.1,0.0,1.79,-0.65,-0.38,-33.58
Philadelphia,2022,6,Summer,28.66,35.6,2.98,18.43,13.9,2.23,127.8,0.0,3.66,0.07,-0.09,-11.54
Phoenix,2022,6,Summer,41.39,45.6,2.29,27.74,22.2,2.87,8.2,0.0,3.45,-0.03,0.73,6.78
San Antonio,2022,6,Summer,37.52,40.6,1.7,24.31,20.6,1.29,16.0,0.0,4.54,3.62,1.02,-51.99
San Diego,2022,6,Summer,21.62,25.0,1.88,16.58,13.3,1.3,0.0,0.0,2.62,-0.76,-0.74,-0.56
Chicago,2022,7,Summer,28.62,34.4,2.99,19.45,15.0,1.91,114.3,0.0,3.91,-0.22,0.47,18.98
Houston,2022,7,Summer,36.94,40.6,1.93,25.32,23.3,1.34,34.3,0.0,3.25,2.02,0.75,-53.84
Los Angeles,2022,7,Summer,23.94,29.4,1.64,17.8,16.7,0.96,0.0,0.0,3.65,-0.43,-0.54,-1.76
New York,2022,7,Summer,30.72,35.0,2.24,22.11,18.3,1.93,115.6,0.0,1.66,0.98,0.4,-34.43
Philadelphia,2022,7,Summer,31.75,34.4,2.34,22.16,18.3,1.85,42.5,0.0,3.42,0.53,0.41,-48.67
Phoenix,2022,7,Summer,41.94,46.1,3.12,28.99,24.4,2.8,5.4,0.0,3.71,0.21,0.26,-13.06
San Antonio,2022,7,Summer,38.65,41.7,1.15,25.57,23.3,0.99,0.3,0.0,4.74,2.74,1.1,-36.99
San Diego,2022,7,Summer,23.12,26.7,1.65,18.56,17.2,0.9,0.0,0.0,2.68,-1.61,-1.04,-4.49
Chicago,2022,8,Summer,28.34,35.0,2.5,18.71,14.4,2.46,52.2,0.0,3.75,-0.12,0.33,-16.49
Houston,2022,8,Summer,34.68,38.9,2.87,24.27,21.7,1.13,218.0,0.0,2.86,-0.36,-0.09,44.17
Los Angeles,2022,8,Summer,25.57,28.9,1.79,19.1,16.7,1.03,0.0,0.0,3.56,0.56,0.35,-0.13
New York,2022,8,Summer,30.5,36.1,2.65,22.08,16.7,2.41,43.4,0.0,1.64,1.53,1.02,-64.31
Phoenix,2022,8,Summer,39.72,43.9,2.11,28.44,23.9,2.33,23.1,0.0,3.17,-0.93,-0.04,-3.23
San Antonio,2022,8,Summer,35.89,39.4,2.32,24.99,23.3,0.82,53.5,0.0,3.77,-0.26,0.47,5.76
San Diego,2022,8,Summer,26.41,29.4,1.5,20.75,19.4,0.75,0.0,0.0,2.62,0.47,0.38,-0.87
Chicago,2022,9,Fall,24.43,31.1,5.04,14.89,6.7,4.22,56.0,0.0,3.68,-0.84,-0.46,-18.68
Houston,2022,9,Fall,33.22,36.7,1.96,20.93,12.8,2.72,19.1,0.0,2.34,0.88,-1.12,-114.51
Los Angeles,2022,9,Fall,28.45,38.9,4.06,20.46,16.7,2.07,3.3,0.0,3.4,2.53,1.79,-2.34
New York,2022,9,Fall,24.92,32.2,3.94,16.78,9.4,3.46,104.1,0.0,1.92,-0.4,-0.57,1.1
Phoenix,2022,9,Fall,38.72,43.3,2.93,26.95,23.3,2.62,20.0,0.0,2.93,0.67,1.18,-4.06
San Antonio,2022,9,Fall,34.06,36.1,1.31,22.02,15.6,2.67,24.9,0.0,2.78,0.99,0.19,-89.16
San Diego,2022,9,Fall,27.67,35.0,3.4,20.74,16.7,2.09,16.5,0.0,2.39,1.33,0.91,9.11
Chicago,2022,10,Fall,17.71,26.1,5.51,6.76,0.6,4.27,42.2,0.0,4.12,0.28,-1.15,-71.12
Houston,2022,10,Fall,28.1,34.4,4.25,14.15,5.6,3.7,46.5,0.0,2.98,-0.23,-2.22,-81.84
Los Angeles,2022,10,Fall,23.8,34.4,2.71,16.8,12.2,2.37,6.1,0.0,2.92,-1.26,0.46,2.08
New York,2022,10,Fall,17.43,24.4,3.35,10.22,5.6,2.8,129.0,0.0,2.17,-1.45,-1.42,23.53
Phoenix,2022,10,Fall,31.09,37.2,4.11,19.36,11.7,4.34,24.1,0.0,2.84,-0.98,0.75,4.5
San Antonio,2022,10,Fall,28.98,34.4,3.55,15.84,7.8,4.34,26.7,0.0,3.27,0.1,-0.96,-50.82
San Diego,2022,10,Fall,23.38,35.0,2.69,16.88,10.6,2.76,2.4,0.0,2.11,-1.66,-0.01,-4.07
Chicago,2022,11,Fall,10.92,24.4,7.98,1.76,-10.5,6.33,21.9,28.0,4.76,1.04,0.72,-26.38
Houston,2022,11,Fall,20.89,30.0,6.73,10.68,2.2,5.5,126.3,0.0,3.56,-1.17,0.1,49.86
Los Angeles,2022,11,Fall,20.88,25.6,2.51,10.29,7.8,1.88,45.0,0.0,2.91,-1.43,-2.12,28.92
New York,2022,11,Fall,14.02,25.0,6.25,7.01,-2.7,5.74,79.9,0.0,2.4,1.34,1.62,-12.02
Phoenix,2022,11,Fall,22.37,27.2,2.34,8.96,5.6,2.66,1.0,0.0,2.38,-3.41,-3.71,-13.28
San Antonio,2022,11,Fall,20.57,31.1,7.14,10.91,3.3,6.08,45.7,0.0,3.59,-1.64,-0.1,-10.57
San Diego,2022,11,Fall,20.56,27.8,2.56,9.33,5.6,3.01,27.1,0.0,1.99,-1.94,-3.53,4.52
Chicago,2022,12,Winter,2.09,15.0,7.18,-5.2,-21.04,7.2,55.0,81.0,4.74,-1.2,-0.95,-1.35
Houston,2022,12,Winter,19.29,27.8,7.25,8.58,-9.3,7.2,98.6,0.0,3.25,-0.17,0.03,-1.31
Los Angeles,2022,12,Winter,17.88,28.3,3.25,9.62,6.1,2.36,70.8,0.0,2.53,-1.37,-0.2,-0.66
New York,2022,12,Winter,6.76,16.7,5.6,0.46,-13.8,5.87,148.1,0.0,2.83,-1.0,-1.29,37.84
Phoenix,2022,12,Winter,18.35,23.3,2.87,7.76,2.2,3.09,51.0,0.0,1.86,-1.4,-0.3,30.18
San Antonio,2022,12,Winter,18.48,27.2,7.1,7.49,-8.8,7.2,11.9,0.0,3.18,-0.53,-0.11,-39.13
San Diego,2022,12,Winter,18.3,27.8,2.87,8.72,3.9,3.14,40.1,0.0,1.58,-1.13,-1.33,-15.65
